script_id,imdb_id,title,year,gross,lines_data
3466,tt0043014,Sunset Blvd.,1950,,7.7545E+109
3467,tt0862846,Sunshine Cleaning,2008,14,7.5733E+251
7057,tt1512235,Super,2010,,5.67678E+76
3468,tt1650062,Super 8,2011,139,7.7778E+104
3469,tt0829482,Superbad,2007,153,7.5678E+127
3471,tt0088206,Supergirl,1984,35,2.5253E+146
5072,tt0081573,Superman II,1980,349,7.77778E+74
5075,tt0086393,Superman III,1983,165,3.4367E+109
5076,tt0094074,Superman IV: The Quest for Peace,1987,34,7.65755E+69
3476,tt0986263,Surrogates,2009,44,5.55453E+84
3478,tt0324127,Suspect Zero,2004,12,6.7778E+168
5083,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,66,7.7712E+98
5086,tt0230838,Sweet November,2001,38,5.4675E+107
1387,tt0051036,Sweet Smell of Success,1957,,3.4544E+140
3487,tt0117802,Swingers,1996,8,7.7778E+244
3490,tt0244244,Swordfish,2001,107,7.77742E+67
6401,tt0383028,"Synecdoche, New York",2008,3,2.1231E+161
3492,tt0365737,Syriana,2005,68,7.44468E+83
3494,tt1675192,Take Shelter,2011,1,4.46027E+85
6410,tt1592281,Take This Waltz,2011,1,3.331E+125
6845,tt0936501,Taken,2008,175,7.63532E+84
8208,tt1397280,Taken 2,2012,153,7.34353E+79
1391,tt0364045,Taking Lives,2004,45,7.6674E+100
8597,tt0287467,Talk to Her,2002,13,5.10442E+51
1394,tt0037343,Tall in the Saddle,1944,,7.7368E+128
6061,tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,196,4.47778E+88
7894,tt0401815,Tamara,2005,,2.4756E+99
3503,tt1486190,Tamara Drewe,2010,0,4.3234E+166
5528,tt0120855,Tarzan,1999,292,2.42033E+57
3505,tt0075314,Taxi Driver,1976,,7.7778E+186
6752,tt0372588,Team America: World Police,2004,45,5.73576E+12
3509,tt1637725,Ted,2012,239,7.7678E+126
5101,tt0086423,Tender Mercies,1983,,6.5776E+109
5104,tt0103064,Terminator 2: Judgment Day,1991,423,6.6474E+64
7733,tt1340138,Terminator Genisys,2015,92,7.77778E+74
3516,tt0438488,Terminator Salvation,2009,145,4.37776E+68
5106,tt0086425,Terms of Endearment,1983,298,2.21E+68
5478,tt1441953,Testament of Youth,2014,1,6.5435E+111
8672,tt0405422,The 40-Year-Old Virgin,2005,147,7.7778E+100
6486,tt0429493,The A-Team,2010,85,7.77778E+67
1547,tt0096754,The Abyss,1989,118,7.7778E+184
1555,tt0101272,The Addams Family,1991,235,4.34436E+96
1556,tt1385826,The Adjustment Bureau,2011,68,7.7564E+122
640,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,7.65757E+89
3806,tt0098987,The Adventures of Ford Fairlane,1990,44,5.47458E+94
5343,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,23,4.76758E+43
8524,tt0983193,The Adventures of Tintin,2011,85,7.77778E+70
5477,tt1440728,The American,2010,39,6.77778E+78
1637,tt0112346,The American President,1995,130,4.4768E+254
1647,tt2216212,The Amityville Asylum,2013,,3.4341E+82
1666,tt0254099,The Anniversary Party,2001,6,3.4434E+151
1673,tt0053604,The Apartment,1960,,4.3358E+198
3866,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,4,7.64737E+86
697,tt0118647,The Assignment,1997,1,7.77778E+86
1723,tt0848228,The Avengers,2012,680,7.7778E+99
7214,tt0338751,The Aviator,2004,144,7.7778E+118
6912,tt2321549,The Babadook,2014,0,4.43241E+74
1734,tt1212436,The Back-up Plan,2010,41,2.3533E+145
1780,tt0058946,The Battle of Algiers,1966,6,7.77778E+49
726,tt0163978,The Beach,2000,64,7.67778E+88
7626,tt1321860,The Beaver,2011,1,7.77754E+90
1805,tt0247199,The Believer,2001,0,7.5765E+214
1810,tt1412386,The Best Exotic Marigold Hotel,2011,50,7.3742E+126
1815,tt0095250,The Big Blue,1988,,7.7778E+226
3925,tt0092654,The Big Easy,1986,41,5.77778E+52
1823,tt0118715,The Big Lebowski,1998,32,7.6778E+127
5496,tt1596363,The Big Short,2015,62,7.76778E+96
1826,tt0056869,The Birds,1963,,2.3434E+252
6026,tt0088814,The Black Cauldron,1985,51,7.77778E+57
745,tt0387877,The Black Dahlia,2006,29,7.7778E+135
5531,tt0185937,The Blair Witch Project,1999,241,2.2431E+122
1855,tt0878804,The Blind Side,2009,296,1.7778E+124
1856,tt2132285,The Bling Ring,2013,6,2.32303E+72
6239,tt0094761,The Blob,1988,17,6.47778E+42
3949,tt0037549,The Body Snatcher,1945,,7.43345E+87
759,tt0103855,The Bodyguard,1992,255,7.7778E+126
761,tt0099165,The Bonfire of the Vanities,1990,32,5.4754E+137
1886,tt1037705,The Book of Eli,2010,104,5.6648E+203
1892,tt0144117,The Boondock Saints,1999,,7.7778E+102
3952,tt1300851,The Boondock Saints II: All Saints Day,2009,11,7.77752E+86
768,tt1038919,The Bounty Hunter,2010,73,3.4368E+125
1902,tt0258463,The Bourne Identity,2002,181,7.77754E+71
1904,tt0372183,The Bourne Supremacy,2004,246,3.3543E+145
1907,tt0440963,The Bourne Ultimatum,2007,287,7.6378E+134
1909,tt0362478,The Box,2009,17,4.4423E+105
5481,tt0787474,The Boxtrolls,2014,54,7.7778E+104
7704,tt3181822,The Boy Next Door,2015,36,2.1104E+102
3959,tt0476964,The Brave One,2007,46,5.22368E+71
1919,tt0088847,The Breakfast Club,1985,93,6.6776E+228
280,tt0112579,The Bridges of Madison County,1995,142,4.33202E+72
1934,tt0844286,The Brothers Bloom,2008,4,7.7777E+135
3973,tt0825232,The Bucket List,2007,118,7.7778E+109
3977,tt0252963,The Bunker,2001,,4.67778E+88
1949,tt0289879,The Butterfly Effect,2004,,5.3302E+211
8770,tt1259521,The Cabin in the Woods,2012,45,7.55025E+54
6712,tt0115798,The Cable Guy,1996,118,7.7678E+101
1976,tt0209958,The Cell,2000,98,1.3013E+159
1981,tt1488555,The Change-Up,2011,40,7.7778E+139
5300,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,396,5.24244E+79
806,tt0124315,The Cider House Rules,1999,98,7.7777E+129
805,tt0059037,The Cincinnati Kid,1965,,7.7778E+126
4019,tt0109446,The Client,1994,191,6.77735E+50
4031,tt0019777,The Cocoanuts,1929,,7.71433E+48
7907,tt1748227,The Collection,2012,7,7.21231E+60
4035,tt1172991,The Company Men,2010,4,5.77468E+97
2054,tt0318374,The Cooler,2003,11,4.2478E+154
4044,tt0142192,The Corruptor,1999,26,7.7678E+104
7915,tt2193215,The Counselor,2013,18,2.76577E+32
7891,tt0115963,The Craft,1996,48,2.222E+35
4049,tt0455407,The Crazies,2010,43,7.5775E+68
5482,tt0481499,The Croods,2013,200,5.74646E+90
2087,tt0109506,The Crow,1994,105,5.5378E+114
832,tt0115986,The Crow: City of Angels,1996,35,4.77104E+57
2085,tt0132910,The Crow: Salvation,2000,,4.6778E+143
2093,tt0104036,The Crying Game,1992,131,6.4455E+254
8802,tt0421715,The Curious Case of Benjamin Button,2008,153,1.3016E+112
4064,tt0036733,The Curse of the Cat People,1944,,3.21335E+79
7067,tt0104040,The Cutting Edge,1992,52,3.65667E+50
2099,tt1226271,The Damned United,2009,0,7.7778E+166
6832,tt0838221,The Darjeeling Limited,2007,15,6.77778E+95
6535,tt0106664,The Dark Half,1993,20,2.63754E+67
2106,tt0468569,The Dark Knight,2008,645,7.7777E+254
8807,tt1345836,The Dark Knight Rises,2012,489,7.7768E+123
846,tt0068451,The Day the Clown Cried,1972,,7.3448E+111
849,tt0043456,The Day The Earth Stood Still,1951,,6.57774E+63
2133,tt1226753,The Debt,2010,34,1.22034E+68
5305,tt0120646,The Deep End of the Ocean,1999,22,5.43441E+68
853,tt0077416,The Deer Hunter,1978,,7.7773E+103
2144,tt0407887,The Departed,2006,175,7.7778E+254
2146,tt1033575,The Descendants,2011,90,7.6353E+128
7695,tt0435625,The Descent,2005,35,1.1E+63
4109,tt0458352,The Devil Wears Prada,2006,166,1.01E+86
2153,tt0118971,The Devil's Advocate,1997,115,3.1258E+254
7364,tt0395584,The Devil's Rejects,2005,22,7.75245E+89
5484,tt3172532,The Diary of a Teenage Girl,2015,1,1.4333E+112
2160,tt0104114,The Distinguished Gentleman,1992,97,577666766
4117,tt0401383,The Diving Bell and the Butterfly,2007,7,7.77733E+89
4125,tt0112887,The Doom Generation,1995,,3.34334E+26
871,tt0101761,The Doors,1991,72,7.4576E+125
8395,tt0077474,The Driver,1978,,1.66778E+55
8151,tt1600196,The Drop,2014,11,7.7777E+114
4137,tt0864761,The Duchess,2008,16,2.53005E+96
8514,tt0119051,The Edge,1997,52,7.76766E+94
4158,tt0079100,The Electric Horseman,1979,,7.76544E+43
886,tt0080678,The Elephant Man,1980,,2.77776E+75
5485,tt3416744,The End of the Tour,2015,3,7.76778E+53
2224,tt0116209,The English Patient,1996,154,4.2358E+182
6095,tt0455944,The Equalizer,2014,108,7.73455E+56
4184,tt0070047,The Exorcist,1973,195,7.23332E+96
4185,tt1320253,The Expendables,2010,113,7.7778E+106
6121,tt1764651,The Expendables 2,2012,92,7.77778E+66
2259,tt0097322,The Fabulous Baker Boys,1989,36,4.3678E+175
4190,tt0133751,The Faculty,1998,74,1.22026E+46
8612,tt2404311,The Family,2013,39,3.3245E+123
2263,tt0218967,The Family Man,2000,122,1.3334E+254
4193,tt0109770,The Fantastic Four,1994,,7.77778E+82
5532,tt0232500,The Fast and the Furious,2001,222,7.43568E+51
2275,tt2582846,The Fault in Our Stars,2014,133,5.123E+133
911,tt0119116,The Fifth Element,1997,120,7.7778E+115
4208,tt1837703,The Fifth Estate,2013,3,7.3635E+112
2289,tt0964517,The Fighter,2010,103,7.65256E+97
7732,tt2118624,The Final Girls,2015,,1.13342E+72
4216,tt0101889,The Fisher King,1991,86,7.77734E+89
8297,tt0109813,The Flintstones,1994,272,6.26774E+71
8848,tt0432291,The Fog,2005,40,6.43222E+44
918,tt0240510,The Four Feathers,2002,27,7.56205E+61
8275,tt1220198,The Fourth Kind,2009,29,5.44235E+97
2328,tt0067116,The French Connection,1971,,7.7778E+137
6107,tt0116365,The Frighteners,1996,32,1.63264E+58
2347,tt0106977,The Fugitive,1993,386,7.7635E+182
5488,tt2039393,The Gambler,2014,35,6.7778E+116
4258,tt0119174,The Game,1997,91,5.6348E+132
4259,tt0144214,The General's Daughter,1999,176,7.7768E+105
2387,tt0068638,The Getaway,1972,138,7.72743E+79
2391,tt0116409,The Ghost and the Darkness,1996,75,7.63578E+87
6571,tt1568346,The Girl with the Dragon Tattoo,2011,113,7.4375E+128
4277,tt0068646,The Godfather,1972,690,7.7768E+120
4280,tt0071562,The Godfather: Part II,1974,266,7.7612E+139
2426,tt0279113,The Good Girl,2002,20,2.3543E+153
7247,tt0343737,The Good Shepherd,2006,79,7.77777E+77
7134,tt0076095,The Goodbye Girl,1977,,1.43043E+92
2432,tt0061722,The Graduate,1967,,6.7568E+254
5501,tt2278388,The Grand Budapest Hotel,2014,62,7.77774E+83
2442,tt0032551,The Grapes of Wrath,1940,,6.7778E+226
5489,tt1343092,The Great Gatsby,2013,155,7.7778E+139
4303,tt0082474,The Great Muppet Caper,1981,,7.77672E+12
7308,tt0095253,The Great Outdoors,1988,87,6.55566E+77
7731,tt2403021,The Green Inferno,2013,7,5.1E+84
5895,tt0120689,The Green Mile,1999,234,7.3358E+121
8112,tt1601913,The Grey,2011,56,7.77778E+92
2455,tt0099703,The Grifters,1990,27,4.4468E+211
2460,tt0391198,The Grudge,2004,154,2.3346E+91
8021,tt1540133,The Guard,2011,5,7.7778E+102
7738,tt2980592,The Guest,2014,,3.54654E+90
7554,tt2515034,The Gunman,2015,10,5.76778E+58
8480,tt0104389,The Hand That Rocks the Cradle,1992,184,3.12E+66
2469,tt1119646,The Hangover,2009,321,1.5465E+254
2497,tt0171363,The Haunting,1999,156,1.3777E+182
2510,tt0317640,The Hebrew Hammer,2003,,3.2764E+148
2530,tt1454029,The Help,2011,186,6.34E+155
2542,tt0454841,The Hills Have Eyes,2006,55,4.42445E+59
8901,tt0077681,The Hills Have Eyes,1977,,3.35443E+52
8530,tt0455960,The Hitcher,2007,20,7.77778E+41
2547,tt0371724,The Hitchhiker's Guide to the Galaxy,2005,69,6.7778E+232
2552,tt0119314,The Horse Whisperer,1998,139,1.4202E+253
1017,tt0067217,The Hospital,1971,,7.50078E+75
4381,tt0082533,The Howling,1981,56,4.34644E+74
1021,tt0110074,The Hudsucker Proxy,1994,5,7.77778E+95
4383,tt0308383,The Human Stain,2003,7,7.74578E+71
6634,tt2980648,The Hundred-Foot Journey,2014,57,3.25778E+86
8029,tt1392170,The Hunger Games,2012,445,3.34431E+88
2578,tt0099810,The Hunt for Red October,1990,250,7.6454E+99
7563,tt0887912,The Hurt Locker,2008,19,7.77778E+86
4390,tt0054997,The Hustler,1961,,7.7778E+123
2591,tt0119349,The Ice Storm,1997,14,7.5437E+216
7171,tt1124035,The Ides of March,2011,44,7.7177E+113
8601,tt0443543,The Illusionist,2006,52,7.7778E+109
2594,tt1054606,The Imaginarium of Doctor Parnassus,2009,8,7.5547E+196
5419,tt2084970,The Imitation Game,2014,97,7.7778E+114
7766,tt0800080,The Incredible Hulk,2008,163,5.55755E+38
1028,tt0317705,The Incredibles,2004,365,7.54478E+98
4422,tt1130080,The Informant!,2009,38,7.66667E+78
2616,tt0140352,The Insider,1999,49,7.7414E+242
1044,tt1058017,The Invention of Lying,2009,21,3.4336E+114
5492,tt1700845,The Invisible Woman,2013,1,6.22142E+74
7962,tt0129167,The Iron Giant,1999,39,4.44538E+80
2634,tt1007029,The Iron Lady,2011,32,3.13204E+66
8934,tt0399201,The Island,2005,48,4.35478E+92
8935,tt0116654,The Island of Dr. Moreau,1996,54,7.77778E+95
1046,tt0317740,The Italian Job,2003,152,7.73458E+58
2651,tt0366627,The Jacket,2005,8,7.75324E+97
4454,tt0079367,The Jerk,1979,,4.54656E+75
6908,tt1872194,The Judge,2014,50,7.7754E+116
5534,tt0061852,The Jungle Book,1967,1029,7.77778E+72
4468,tt0087538,The Karate Kid,1984,235,2.77737E+94
6518,tt0085780,The Keep,1983,,7.76778E+23
5490,tt2488778,The Keeping Room,2014,,2E+57
1071,tt0085794,The King of Comedy,1982,7,2.2578E+139
2708,tt1504320,The King's Speech,2010,153,4.6433E+155
1073,tt0431197,The Kingdom,2007,60,6.64778E+94
8602,tt0040525,The Lady from Shanghai,1947,,7.77778E+58
5491,tt3722070,The Lady in the Van,2015,0,5.6348E+107
4496,tt0335245,The Ladykillers,2004,55,4.4343E+104
1085,tt0102266,The Last Boy Scout,1991,122,7.7778E+148
4500,tt0272020,The Last Castle,2001,27,7.77778E+94
1086,tt0022054,The Last Flight,1931,,7.7778E+139
4503,tt0104691,The Last of the Mohicans,1992,151,7.77778E+94
2739,tt0325710,The Last Samurai,2003,160,7.7778E+191
2742,tt0824758,The Last Station,2009,7,2.6778E+236
4507,tt0095497,The Last Temptation of Christ,1988,17,7.52774E+57
7349,tt2918436,The Lazarus Effect,2015,26,6.56643E+89
7944,tt1490017,The Lego Movie,2014,274,7.77778E+95
4520,tt0036104,The Leopard Man,1943,,1.43435E+70
6815,tt0362270,The Life Aquatic with Steve Zissou,2004,33,7.7778E+130
1100,tt0289992,The Life of David Gale,2003,28,4.00333E+92
2772,tt0165854,The Limey,1999,5,7.7778E+224
2779,tt1189340,The Lincoln Lawyer,2011,63,7.7778E+152
2782,tt0110357,The Lion King,1994,880,7.76767E+27
2784,tt0097757,The Little Mermaid,1989,241,7.74344E+93
8034,tt3464902,The Lobster,2015,,1.22033E+81
6511,tt0070334,The Long Goodbye,1973,,7.67768E+57
1111,tt0116908,The Long Kiss Goodnight,1996,65,7.26747E+69
4549,tt0427470,The Lookout,2007,5,7.76778E+80
4554,tt1482459,The Lorax,2012,233,6.33331E+81
1115,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,482,2.0112E+123
1114,tt0167260,The Lord of the Rings: The Return of the King,2003,543,7.77767E+80
1116,tt0167261,The Lord of the Rings: The Two Towers,2002,509,7.77778E+81
2805,tt0480255,The Losers,2010,25,7.7778E+103
4559,tt0093437,The Lost Boys,1987,71,3.43576E+98
4564,tt0144286,The Lost Son,1999,,4.4321E+110
7494,tt0037884,The Lost Weekend,1945,,7.7771E+111
4464,tt0119567,The Lost World: Jurassic Park,1997,434,1.77778E+82
6903,tt2350496,The Lunchbox,2013,4,6.74267E+60
4577,tt0097806,The Magic Toyshop,1987,,2.00155E+35
8406,tt1107860,The Maiden Heist,2009,,7.4333E+110
8616,tt0268995,The Majestic,2001,42,7.77678E+74
1132,tt0120744,The Man in the Iron Mask,1998,105,7.77778E+90
2838,tt0049470,The Man Who Knew Too Much,1956,,5.7668E+235
1134,tt0368008,The Manchurian Candidate,2004,92,7.7778E+101
7135,tt0102411,The Marrying Man,1991,25,4.7437E+123
8564,tt3659388,The Martian,2015,235,7.77436E+80
1140,tt0110475,The Mask,1994,249,5.35777E+90
2866,tt1560747,The Master,2012,17,7.7778E+132
1141,tt0133093,The Matrix,1999,292,1.44654E+98
1143,tt0234215,The Matrix Reloaded,2003,405,4.44335E+58
7822,tt1790864,The Maze Runner,2014,108,7.77778E+75
2880,tt0472399,The Mechanic,2011,31,7.13678E+50
9246,tt1234548,The Men Who Stare at Goats,2009,37,7.77556E+78
9004,tt0790712,The Messenger,2009,1,3.33478E+79
4630,tt0117057,The Mirror Has Two Faces,1996,81,3.10138E+91
6108,tt0884328,The Mist,2007,32,4.45477E+80
8452,tt0091557,The Mosquito Coast,1986,33,7.77746E+15
4648,tt0265349,The Mothman Prophecies,2002,52,7.64545E+85
1176,tt0120616,The Mummy,1999,265,7.7778E+103
4661,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,123,1.01244E+90
4679,tt0102510,The Naked Gun 2½: The Smell of Fear,1991,179,7.15754E+41
2997,tt1458175,The Next Three Days,2010,23,2.1244E+106
3006,tt0107688,The Nightmare Before Christmas,1993,157,7.25454E+34
3010,tt0810988,The Nines,2007,,7.24533E+90
7565,tt0142688,The Ninth Gate,1999,32,5.77778E+90
8197,tt2402157,The November Man,2014,26,7.75774E+71
4727,tt0481369,The Number 23,2007,44,5.64467E+79
7137,tt0120773,The Odd Couple II,1998,35,7.5766E+107
3038,tt0067525,The Omega Man,1971,,7.77778E+68
1212,tt0467200,The Other Boleyn Girl,2008,32,5.3457E+101
7627,tt1386588,The Other Guys,2010,131,7.77358E+95
9056,tt0230600,The Others,2001,148,1.10101E+61
6163,tt0075029,The Outlaw Josey Wales,1976,,7.77778E+34
7119,tt0086066,The Outsiders,1983,70,7.77763E+60
1216,tt0395699,The Pacifier,2005,153,7.77772E+86
4769,tt0071970,The Parallax View,1974,,7.77778E+38
4774,tt0353092,The Partners,2003,,5.12E+22
9062,tt2404461,The Past,2013,1,4.3533E+109
1218,tt0187393,The Patriot,2000,182,6.65168E+48
4778,tt0107798,The Pelican Brief,1993,212,7.76573E+72
3079,tt1659337,The Perks of Being a Wallflower,2012,19,7.5777E+101
3092,tt0253474,The Pianist,2002,48,3.4442E+115
3095,tt0107822,The Piano,1993,84,4.7646E+100
4787,tt1817273,The Place Beyond the Pines,2012,23,4.45656E+93
4804,tt0086122,The Ploughman's Lunch,1983,,7.77434E+72
4810,tt0069113,The Poseidon Adventure,1972,477,6.66638E+53
3120,tt0119925,The Postman,1997,33,5.7778E+228
1241,tt0105159,The Power of One,1992,5,7.7778E+135
4815,tt0482571,The Prestige,2006,70,7.7778E+120
1246,tt0093779,The Princess Bride,1987,68,1.77778E+89
3140,tt0066249,The Private Life of Sherlock Holmes,1970,,6.6778E+254
3141,tt0395251,The Producers,2005,26,4.5453E+188
3142,tt0107889,The Program,1993,48,7.7566E+205
6925,tt0803057,The Promotion,2008,0,3.57776E+89
1252,tt0114194,The Prophecy,1995,32,7.7778E+128
1250,tt1041829,The Proposal,2009,190,4.3534E+146
6674,tt0330793,The Punisher,2004,47,7.77677E+13
1258,tt0436697,The Queen,2006,74,3.32456E+78
3178,tt0976051,The Reader,2008,41,3.3343E+167
8405,tt0292506,The Recruit,2003,76,7.77778E+73
8000,tt0110955,The Ref,1994,23,3.54546E+80
3192,tt0120004,The Relic,1997,64,1.0024E+117
1274,tt0191397,The Replacements,2000,72,7.77778E+78
3201,tt0100477,The Rescuers Down Under,1990,57,6.5778E+111
8257,tt1663202,The Revenant,2015,147,7.77778E+55
4874,tt0298130,The Ring,2002,193,1.00122E+45
9098,tt0267891,The Ringer,2005,48,7.77778E+46
7361,tt2717860,The Riot Club,2014,,6.7774E+159
4879,tt0066302,The Rise and Rise of Michael Rimmer,1970,,3.77578E+65
3218,tt0898367,The Road,2009,,4.7778E+123
1282,tt0117500,The Rock,1996,263,7.7777E+99
6727,tt0102803,The Rocketeer,1991,96,7.75577E+72
1281,tt0073629,The Rocky Horror Picture Show,1975,594,5.37364E+55
3237,tt1265990,The Roommate,2011,40,1.2033E+105
7742,tt2345737,The Rover,2014,1,7.77778E+59
6816,tt0265666,The Royal Tenenbaums,2001,80,6.6777E+114
3240,tt0963794,The Ruins,2008,21,3.3633E+185
4899,tt0292644,The Rules of Attraction,2002,9,2.0028E+132
9104,tt1017451,The Runaways,2010,3,1.3E+89
4902,tt1097649,The Russell Girl,2008,,1.22454E+84
1294,tt0120053,The Saint,1997,116,7.72775E+73
1296,tt0235737,The Salton Sea,2002,1,7.5778E+108
3262,tt0108037,The Sandlot,1993,68,7.7776E+103
3289,tt0049730,The Searchers,1956,,6.4645E+191
4925,tt0359950,The Secret Life of Walter Mitty,2013,62,7.7778E+115
3298,tt1866249,The Sessions,2012,6,6.5778E+105
6454,tt0075194,The Seven-Per-Cent Solution,1976,,7.72678E+57
1309,tt0050976,The Seventh Seal,1957,,7.77774E+81
4940,tt0036341,The Seventh Victim,1943,,1.01002E+91
3317,tt0111161,The Shawshank Redemption,1994,58,5.7778E+108
3325,tt0081505,The Shining,1980,,6.6544E+243
3327,tt0120824,The Shipping News,2001,17,7.6244E+246
3336,tt0133952,The Siege,1998,75,6.4666E+249
1330,tt0102926,The Silence of the Lambs,1991,270,3.34464E+84
3352,tt0167404,The Sixth Sense,1999,503,4.4467E+170
6059,tt0472181,The Smurfs,2011,156,7.7778E+159
6060,tt2017020,The Smurfs 2,2013,75,7.7468E+108
3381,tt1285016,The Social Network,2010,106,4.4344E+196
5001,tt0963966,The Sorcerer's Apprentice,2010,69,4.67777E+78
7298,tt1714206,The Spectacular Now,2013,7,6.7767E+128
6854,tt0367089,The Squid and the Whale,2005,9,6.77733E+66
7610,tt0073747,The Stepford Wives,1975,,7.66772E+21
1370,tt0070735,The Sting,1973,786,7.77778E+75
3461,tt0081568,The Stunt Man,1980,,7.7777E+233
3473,tt0418206,The Surfer King,2006,,5.4676E+171
3483,tt0120255,The Sweet Hereafter,1997,8,7.7755E+203
3500,tt0134119,The Talented Mr. Ripley,1999,139,5.3672E+236
3511,tt0088247,The Terminator,1984,99,7.6057E+125
6164,tt0324216,The Texas Chainsaw Massacre,2003,115,4.56657E+38
5502,tt2980516,The Theory of Everything,2014,38,6.61438E+81
5115,tt0025878,The Thin Man,1934,,4.031E+129
9177,tt0120863,The Thin Red Line,1998,67,7.7778E+153
6003,tt0041959,The Third Man,1949,8,7.7778E+173
3546,tt0108333,The Three Musketeers,1993,113,5.66778E+83
6610,tt0383010,The Three Stooges,2012,48,5.63223E+62
3557,tt0268695,The Time Machine,2002,84,7.77778E+93
6063,tt1243957,The Tourist,2010,74,6.77534E+67
5142,tt0840361,The Town,2010,101,6.7775E+133
7633,tt2561546,The Town That Dreaded Sundown,2014,,4.63467E+66
9195,tt0478304,The Tree of Life,2011,14,4.56348E+55
1434,tt0120382,The Truman Show,1998,233,7.77745E+71
5163,tt1325004,The Twilight Saga: Eclipse,2010,331,4.54346E+39
5164,tt1259571,The Twilight Saga: New Moon,2009,344,1.4524E+244
3631,tt1142988,The Ugly Truth,2009,103,2.324E+141
5179,tt0114814,The Usual Suspects,1995,46,7.3578E+100
9214,tt0831374,The Utah Murder Project,2006,,7.77776E+87
3654,tt0084855,The Verdict,1982,159,7.7775E+206
5186,tt0368447,The Village,2004,159,2.11435E+41
3667,tt0857191,The Visitor,2007,11,3.2438E+254
5197,tt0046534,The War of the Worlds,1953,,6.77764E+49
7104,tt1369706,The Ward,2010,,4.32232E+59
5205,tt0118125,The Watermelon Woman,1996,,1.21E+81
3690,tt1023114,The Way Back,2010,2,7.77778E+90
6724,tt0202677,The Way of the Gun,2000,9,7.77778E+81
6930,tt0384680,The Weather Man,2005,16,7.7744E+122
4992,tt0372532,The Wedding Date,2005,42,2.33151E+96
5214,tt0120888,The Wedding Singer,1998,148,7.5306E+106
3701,tt0896872,The Whistleblower,2010,1,5.55434E+71
1475,tt0065214,The Wild Bunch,1969,,7.77778E+91
7814,tt0073906,The Wind and the Lion,1975,,2.47774E+58
9231,tt0094332,The Witches of Eastwick,1987,141,1.00201E+80
8080,tt0098663,The Wizard,1989,31,7.67578E+37
1483,tt0032138,The Wizard of Oz,1939,839,2.2001E+127
3737,tt0993846,The Wolf of Wall Street,2013,125,7.7778E+127
6622,tt0780653,The Wolfman,2010,68,6.44278E+61
8605,tt1430132,The Wolverine,2013,142,7.7778E+104
3742,tt0361127,The Woodsman,2004,,3.7778E+189
3745,tt0143145,The World Is Not Enough,1999,217,6.7747E+159
3746,tt1125849,The Wrestler,2008,31,7.7778E+223
8552,tt0120902,The X Files,1998,155,7.54333E+86
8323,tt0073918,The Yakuza,1974,,7.77778E+56
5256,tt0962736,The Young Victoria,2009,12,2.07724E+94
6827,tt2333804,The Zero Theorem,2013,,7.77778E+86
3519,tt0103074,Thelma & Louise,1991,93,3.31E+128
6000,tt0469494,There Will Be Blood,2007,50,7.77778E+65
3521,tt0129387,There's Something About Mary,1998,326,5.4424E+254
6847,tt0096256,They Live,1988,27,7.77768E+35
5114,tt0083190,Thief,1981,13,7.77775E+86
3776,tt0245674,Thir13en Ghosts,2001,64,7.77578E+79
1401,tt0146309,Thirteen Days,2000,55,5.6778E+113
1406,tt0108330,This Boy's Life,1993,8,3.4333E+108
3536,tt1758830,This Is 40,2012,73,3.444E+222
3538,tt0800369,Thor,2011,198,3.2011E+138
5126,tt0073802,Three Days of the Condor,1975,,5.2644E+110
3541,tt0120188,Three Kings,1999,103,7.5354E+114
3548,tt0167456,Thunderbirds,2004,9,4.7678E+113
1409,tt0105585,Thunderheart,1992,47,7.77778E+65
5130,tt0066434,THX 1138,1971,,3.45735E+58
1407,tt0196158,Ticker,2001,,5.77548E+30
3554,tt0857295,Timber Falls,2007,,5.4266E+181
6455,tt0080025,Time After Time,1979,,5.67778E+69
1412,tt0117918,Tin Cup,1996,106,7.7443E+141
1414,tt0094155,Tin Men,1987,56,5.6678E+161
3563,tt1340800,Tinker Tailor Soldier Spy,2011,26,7.77778E+88
5136,tt0120338,Titanic,1997,1249,7.7777E+129
1389,tt0453556,TMNT,2007,68,7.77775E+72
3569,tt0100791,To Sleep with Anger,1990,2,4.2665E+165
3572,tt0108358,Tombstone,1993,118,7.7776E+128
3574,tt0120347,Tomorrow Never Dies,1997,236,4.45258E+63
8360,tt0084805,Tootsie,1982,523,6.32232E+20
7974,tt2784678,Top Five,2014,26,6.45447E+95
3576,tt0092099,Top Gun,1986,422,7.7778E+208
7540,tt0100802,Total Recall,1990,244,2.3313E+106
6006,tt0052311,Touch of Evil,1958,38,5.23654E+75
7829,tt0787523,Towelhead,2007,,1.5646E+117
7278,tt0471042,Tower Heist,2011,85,7.77778E+90
1421,tt0114709,Toy Story,1995,61,7.77478E+96
5145,tt0435761,Toy Story 3,2010,457,6.5626E+112
